angle	angular error	rotation error
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.02	-1.26	-1.21
		
5.03	-1.25	-1.21
		
5.03	-1.25	-1.21
		
5.03	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.04	-1.25	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.24	-1.21
		
5.05	-1.23	-1.21
		
5.05	-1.23	-1.21
		
5.06	-1.23	-1.21
		
5.06	-1.23	-1.21
		
5.06	-1.23	-1.21
		
5.06	-1.23	-1.21
		
5.06	-1.23	-1.21
		
5.06	-1.22	-1.21
		
5.06	-1.22	-1.21
		
5.06	-1.22	-1.21
		
5.06	-1.22	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.07	-1.21	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.08	-1.2	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.09	-1.19	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.1	-1.18	-1.21
		
5.11	-1.18	-1.21
		
5.11	-1.18	-1.21
		
5.11	-1.17	-1.21
		
5.11	-1.17	-1.21
		
5.11	-1.17	-1.21
		
5.11	-1.17	-1.21
		
5.11	-1.17	-1.21
		
5.12	-1.17	-1.21
		
5.12	-1.17	-1.21
		
5.12	-1.17	-1.21
		
5.12	-1.17	-1.21
		
5.12	-1.17	-1.21
		
5.13	-1.16	-1.21
		
5.13	-1.16	-1.21
		
5.13	-1.16	-1.21
		
5.13	-1.16	-1.21
		
5.13	-1.16	-1.21
		
5.13	-1.15	-1.21
		
5.13	-1.15	-1.21
		
5.13	-1.15	-1.21
		
5.13	-1.15	-1.21
		
5.14	-1.15	-1.21
		
5.14	-1.15	-1.21
		
5.14	-1.15	-1.21
		
5.14	-1.14	-1.21
		
5.14	-1.14	-1.21
		
5.14	-1.14	-1.21
		
5.14	-1.14	-1.21
		
5.14	-1.14	-1.21
		
5.14	-1.14	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.15	-1.13	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.16	-1.12	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.17	-1.11	-1.21
		
5.18	-1.1	-1.21
		
5.18	-1.1	-1.21
		
5.18	-1.1	-1.21
		
5.18	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.1	-1.21
		
5.19	-1.09	-1.21
		
5.19	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.2	-1.09	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.21	-1.08	-1.21
		
5.22	-1.07	-1.21
		
5.22	-1.07	-1.21
		
5.22	-1.07	-1.21
		
5.22	-1.06	-1.21
		
5.22	-1.06	-1.21
		
5.22	-1.06	-1.21
		
5.22	-1.06	-1.21
		
5.22	-1.06	-1.21
		
5.22	-1.06	-1.21
		
5.23	-1.06	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.23	-1.05	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.24	-1.04	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.25	-1.03	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.26	-1.02	-1.21
		
5.27	-1.01	-1.21
		
5.27	-1.01	-1.21
		
5.27	-1.01	-1.21
		
5.27	-1.01	-1.21
		
5.28	-1.01	-1.21
		
5.28	-1.01	-1.21
		
5.28	-1.01	-1.21
		
5.28	-1.01	-1.21
		
5.28	-1.01	-1.21
		
5.28	-1	-1.21
		
5.28	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.29	-1	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.99	-1.21
		
5.3	-0.98	-1.21
		
5.3	-0.98	-1.21
		
5.3	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.98	-1.21
		
5.31	-0.97	-1.21
		
5.31	-0.97	-1.21
		
5.32	-0.97	-1.21
		
5.32	-0.97	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.32	-0.96	-1.21
		
5.33	-0.96	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.33	-0.95	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.34	-0.94	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.35	-0.93	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.36	-0.92	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.37	-0.91	-1.21
		
5.38	-0.9	-1.21
		
5.38	-0.9	-1.21
		
5.38	-0.9	-1.21
		
5.38	-0.9	-1.21
		
5.38	-0.9	-1.21
		
5.38	-0.9	-1.21
		
5.39	-0.9	-1.21
		
5.39	-0.9	-1.21
		
5.39	-0.9	-1.21
		
5.39	-0.89	-1.21
		
5.39	-0.89	-1.21
		
5.39	-0.89	-1.21
		
5.39	-0.89	-1.21
		
5.39	-0.89	-1.21
		
5.4	-0.89	-1.21
		
5.4	-0.89	-1.21
		
5.4	-0.89	-1.21
		
5.4	-0.89	-1.21
		
5.4	-0.89	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.88	-1.21
		
5.41	-0.87	-1.21
		
5.41	-0.87	-1.21
		
5.41	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.87	-1.21
		
5.42	-0.86	-1.21
		
5.42	-0.86	-1.21
		
5.42	-0.86	-1.21
		
5.43	-0.86	-1.21
		
5.43	-0.86	-1.21
		
5.43	-0.86	-1.21
		
5.43	-0.85	-1.21
		
5.43	-0.85	-1.21
		
5.43	-0.85	-1.21
		
5.43	-0.85	-1.21
		
5.43	-0.85	-1.21
		
5.43	-0.85	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.44	-0.84	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.45	-0.83	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.46	-0.82	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.47	-0.81	-1.21
		
5.48	-0.81	-1.21
		
5.48	-0.8	-1.21
		
5.48	-0.8	-1.21
		
5.48	-0.8	-1.21
		
5.48	-0.8	-1.21
		
5.49	-0.8	-1.21
		
5.49	-0.8	-1.21
		
5.49	-0.8	-1.21
		
5.49	-0.8	-1.21
		
5.49	-0.8	-1.21
		
5.49	-0.79	-1.21
		
5.49	-0.79	-1.21
		
5.49	-0.79	-1.21
		
5.49	-0.79	-1.21
		
5.5	-0.79	-1.21
		
5.5	-0.79	-1.21
		
5.5	-0.79	-1.21
		
5.5	-0.79	-1.21
		
5.5	-0.79	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.51	-0.78	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.77	-1.21
		
5.52	-0.76	-1.21
		
5.52	-0.76	-1.21
		
5.52	-0.76	-1.21
		
5.53	-0.76	-1.21
		
5.53	-0.76	-1.21
		
5.53	-0.76	-1.21
		
5.53	-0.76	-1.21
		
5.53	-0.76	-1.21
		
5.53	-0.75	-1.21
		
5.53	-0.75	-1.21
		
5.53	-0.75	-1.21
		
5.53	-0.75	-1.21
		
5.53	-0.75	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.54	-0.74	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.55	-0.73	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.56	-0.72	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.57	-0.71	-1.21
		
5.58	-0.71	-1.21
		
5.58	-0.71	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.58	-0.7	-1.21
		
5.59	-0.7	-1.21
		
5.59	-0.7	-1.21
		
5.59	-0.69	-1.21
		
5.59	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.6	-0.69	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.68	-1.21
		
5.61	-0.67	-1.21
		
5.61	-0.67	-1.21
		
5.62	-0.67	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.62	-0.66	-1.21
		
5.63	-0.66	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.63	-0.65	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.64	-0.64	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.65	-0.63	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.66	-0.62	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.67	-0.61	-1.21
		
5.68	-0.6	-1.21
		
5.68	-0.6	-1.21
		
5.68	-0.6	-1.21
		
5.68	-0.6	-1.21
		
5.68	-0.6	-1.21
		
5.68	-0.6	-1.21
		
5.69	-0.6	-1.21
		
5.69	-0.6	-1.21
		
5.69	-0.6	-1.21
		
5.69	-0.59	-1.21
		
5.69	-0.59	-1.21
		
5.69	-0.59	-1.21
		
5.69	-0.59	-1.21
		
5.69	-0.59	-1.21
		
5.7	-0.59	-1.21
		
5.7	-0.59	-1.21
		
5.7	-0.59	-1.21
		
5.7	-0.59	-1.21
		
5.7	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.58	-1.21
		
5.71	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.72	-0.57	-1.21
		
5.73	-0.56	-1.21
		
5.73	-0.56	-1.21
		
5.73	-0.56	-1.21
		
5.73	-0.56	-1.21
		
5.73	-0.55	-1.21
		
5.73	-0.55	-1.21
		
5.73	-0.55	-1.21
		
5.73	-0.55	-1.21
		
5.73	-0.55	-1.21
		
5.74	-0.55	-1.21
		
5.74	-0.55	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.74	-0.54	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.75	-0.53	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.76	-0.52	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.77	-0.51	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.78	-0.5	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.79	-0.49	-1.21
		
5.8	-0.49	-1.21
		
5.8	-0.48	-1.21
		
5.8	-0.48	-1.21
		
5.8	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.48	-1.21
		
5.81	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.47	-1.21
		
5.82	-0.46	-1.21
		
5.82	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.46	-1.21
		
5.83	-0.45	-1.21
		
5.83	-0.45	-1.21
		
5.83	-0.45	-1.21
		
5.84	-0.45	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.84	-0.44	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.85	-0.43	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.86	-0.42	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.87	-0.41	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.88	-0.4	-1.21
		
5.89	-0.4	-1.21
		
5.89	-0.39	-1.21
		
5.89	-0.39	-1.21
		
5.89	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.39	-1.21
		
5.9	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.38	-1.21
		
5.91	-0.37	-1.21
		
5.92	-0.37	-1.21
		
5.92	-0.37	-1.21
		
5.92	-0.37	-1.21
		
5.92	-0.37	-1.21
		
5.92	-0.36	-1.21
		
5.92	-0.36	-1.21
		
5.92	-0.36	-1.21
		
5.92	-0.36	-1.21
		
5.92	-0.36	-1.21
		
5.93	-0.36	-1.21
		
5.93	-0.36	-1.21
		
5.93	-0.36	-1.21
		
5.93	-0.35	-1.21
		
5.93	-0.35	-1.21
		
5.93	-0.35	-1.21
		
5.93	-0.35	-1.21
		
5.93	-0.35	-1.21
		
5.93	-0.35	-1.21
		
5.94	-0.35	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.94	-0.34	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.95	-0.33	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.96	-0.32	-1.21
		
5.97	-0.32	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.97	-0.31	-1.21
		
5.98	-0.31	-1.21
		
5.98	-0.3	-1.21
		
5.98	-0.3	-1.21
		
5.98	-0.3	-1.21
		
5.98	-0.3	-1.21
		
5.99	-0.3	-1.21
		
5.99	-0.3	-1.21
		
5.99	-0.3	-1.21
		
5.99	-0.3	-1.21
		
5.99	-0.3	-1.21
		
5.99	-0.29	-1.21
		
5.99	-0.29	-1.21
		
5.99	-0.29	-1.21
		
6	-0.29	-1.21
		
6	-0.29	-1.21
		
6	-0.29	-1.21
		
6	-0.29	-1.21
		
6	-0.29	-1.21
		
6	-0.29	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.28	-1.21
		
6.01	-0.27	-1.21
		
6.01	-0.27	-1.21
		
6.01	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.27	-1.21
		
6.02	-0.26	-1.21
		
6.02	-0.26	-1.21
		
6.03	-0.26	-1.21
		
6.03	-0.26	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.03	-0.25	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.04	-0.24	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.05	-0.23	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.06	-0.22	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
6.07	-0.21	-1.21
		
